contribution_date,amount,contributor_name,sector_category,alignment,candidate_name,office
2026-02-13,1500.0,Coalition of Asian-American Independent Practice Associations,industry_association,unknown,Christopher J. Ryan,state_senate
2020-09-28,1500.0,Elevance,health_insurer,neutral,Thomas F O'Mara,assembly
2022-10-03,1500.0,Healthcare Association of New York State (HANYS),industry_association,unknown,William A. Barclay,assembly
2020-01-27,1500.0,NY Radiological Society,industry_association,neutral,Andrea Stewart-Cousins,state_senate
2022-05-21,1500.0,NY Radiological Society,industry_association,neutral,Andrea Stewart-Cousins,state_senate
2020-03-13,1500.0,Elevance,health_insurer,neutral,William A. Barclay,assembly
2024-07-08,1500.0,Healthcare Association of New York State (HANYS),industry_association,unknown,William A. Barclay,assembly
2020-09-22,1500.0,Elevance,health_insurer,neutral,Frederick J. Akshar,state_senate
2025-02-14,1500.0,New York Emergency Medicine,industry_association,neutral,Andrea Stewart-Cousins,state_senate
2026-05-14,1500.0,ACADIA Pharmaceuticals,pharma,neutral,John T. Mcdonald III,assembly
2025-05-08,1500.0,Elevance,health_insurer,neutral,Christopher J. Ryan,state_senate
2022-10-19,1500.0,Healthcare Association of New York State (HANYS),industry_association,unknown,James Skoufis,state_senate
2026-05-11,1500.0,Elevance,health_insurer,neutral,Erik Bottcher,state_senate
2020-09-15,1500.0,United Healthcare / UnitedHealth Group (UHC/UHG),health_insurer,neutral,Michael Gianaris,assembly
2025-04-22,1500.0,Health Care Providers PAC,industry_association,neutral,Amy Paulin,assembly
2024-03-22,1500.0,New York State Society of Anesthesiologists,industry_association,neutral,Gustavo Rivera,state_senate
2023-09-22,1500.0,New York State Dental Association PAC (NYSDAPAC),industry_association,unknown,James Skoufis,state_senate
2020-07-01,1500.0,New York State Dental Association PAC (NYSDAPAC),industry_association,unknown,Sean Ryan,state_senate
2023-03-08,1500.0,Pharmacists Society of the State of New York,industry_association,unknown,Jessica Scarcella-Spanton,state_senate
2020-11-02,1500.0,New York State Dental Association PAC (NYSDAPAC),industry_association,neutral,Anthony H. Palumbo,state_senate
2022-07-06,1500.0,IQBAL DENTAL GROUP,hospital_health_system_provider,neutral,Philip Ramos,state_senate
2020-09-23,1500.0,Healthcare Association of New York State (HANYS),industry_association,unknown,Michael J Cusick,assembly
2023-11-29,1500.0,Healthcare Association of New York State (HANYS),industry_association,unknown,Sean Ryan,state_senate
2022-10-03,1500.0,Healthcare Association of New York State (HANYS),industry_association,unknown,Anthony H. Palumbo,state_senate
2021-10-08,1500.0,Pharmacists Society of the State of New York,industry_association,unknown,Diane J Savino,state_senate
2024-02-24,1500.0,New York Emergency Medicine,industry_association,neutral,Catalina Cruz,assembly
2022-08-25,1500.0,Merck,pharma,neutral,Amy Paulin,assembly
2021-04-19,1500.0,New York State Dental Association PAC (NYSDAPAC),industry_association,unknown,James N. Tedisco,state_senate
2024-10-23,1500.0,Merck,pharma,neutral,Brad M Hoylman-Sigal,state_senate
2024-11-27,1500.0,Merck,pharma,neutral,Brad M Hoylman-Sigal,state_senate
2020-11-02,1500.0,New York State Dental Association PAC (NYSDAPAC),industry_association,unknown,James N. Tedisco,state_senate
2022-03-30,1500.0,NY Radiological Society,industry_association,neutral,Gustavo Rivera,state_senate
2021-06-18,1500.0,NY Radiological Society,industry_association,neutral,Gustavo Rivera,state_senate
2026-06-16,1500.0,Healthcare Association of New York State (HANYS),industry_association,unknown,Jessica Scarcella-Spanton,state_senate
2022-12-08,1500.0,NY State Psychiatric PAC,industry_association,neutral,Samra Brouk,state_senate
2025-04-07,1500.0,"Just Kids Diagnostic & Treatment Center,",imaging_diagnostics,neutral,Amy Paulin,assembly
2026-04-03,1500.0,NY Assn. of Nurse Anesthetists,industry_association,neutral,Amy Paulin,assembly
2025-03-28,1500.0,NY Assn. of Nurse Anesthetists,industry_association,neutral,Amy Paulin,assembly
2024-06-29,1500.0,Healthcare Association of New York State (HANYS),industry_association,unknown,Anthony H. Palumbo,state_senate
2025-07-30,1500.0,Eli Lilly,pharma,neutral,Pamela A Helming,state_senate
2025-07-08,1500.0,Healthcare Association of New York State (HANYS),industry_association,unknown,Pamela A Helming,state_senate
2024-03-11,1500.0,Elevance,health_insurer,neutral,Peter Harckham,state_senate
2024-05-06,1500.0,NYS Optometric Association PAC,industry_association,neutral,Amy Paulin,assembly
2020-09-04,1500.0,"Western New York MRI, LLP",imaging_diagnostics,neutral,Timothy M Kennedy,state_senate
2024-02-12,1500.0,New York State Society of Anesthesiologists,industry_association,neutral,Samra Brouk,state_senate
2024-10-10,1500.0,Pharmacists Society of the State of New York,industry_association,unknown,James Skoufis,state_senate
2023-08-22,1500.0,New York State Dental Association PAC (NYSDAPAC),industry_association,unknown,Peter Harckham,state_senate
2023-04-06,1500.0,Pharmacists Society of the State of New York,industry_association,unknown,Jeffrey Dinowitz,assembly
2024-05-10,1500.0,Coalition of Asian-American Independent Practice Associations,industry_association,unknown,Iwen Chu,state_senate
2022-06-24,1500.0,Monaghan Medical Corp,hospital_health_system_provider,neutral,Daniel G. Stec,state_senate
2025-06-16,1500.0,Elevance,health_insurer,neutral,Amy Paulin,assembly
2022-08-29,1500.0,District Council 37 (DC37),union,blocker,Robert Jackson,state_senate
2024-02-08,1500.0,Bristol Myers Squibb,pharma,neutral,Amy Paulin,assembly
2026-04-28,1500.0,Healthcare Association of New York State (HANYS),industry_association,unknown,James Skoufis,state_senate
2023-03-19,1500.0,Healthcare Association of New York State (HANYS),industry_association,unknown,Peter Harckham,state_senate
2023-05-19,1500.0,Monaghan Medical Corp,hospital_health_system_provider,neutral,Daniel G. Stec,state_senate
2024-06-10,1500.0,Committee for Medical Eye Care,industry_association,neutral,Gustavo Rivera,state_senate
2024-10-31,1500.0,NYS Podiatric Assn.,industry_association,neutral,Christopher M McCreight,assembly
2020-07-10,1500.0,Healthcare Association of New York State (HANYS),industry_association,unknown,Pamela A Helming,state_senate
2021-06-27,1500.0,Healthcare Association of New York State (HANYS),industry_association,unknown,Pamela A Helming,state_senate
2025-01-16,1500.0,Pharmacy PAC NYS,industry_association,neutral,Siela A Bynoe,state_senate
2026-04-20,1500.0,United New York Ambulance Network (UNYAN),industry_association,neutral,James Skoufis,state_senate
2022-07-18,1500.0,Healthcare Association of New York State (HANYS),industry_association,unknown,Pamela A Helming,state_senate
2021-07-08,1500.0,EmblemHealth,health_insurer,neutral,Rodneyse Bichotte,assembly
2020-09-26,1500.0,Healthcare Association of New York State (HANYS),industry_association,neutral,Diane J Savino,state_senate
2021-10-26,1500.0,Pharmacists Society of the State of New York,industry_association,unknown,Gustavo Rivera,state_senate
2025-05-05,1500.0,Maplewood Nursing Home Inc,post_acute_long_term_care,neutral,Gustavo Rivera,state_senate
2026-06-11,1500.0,United New York Ambulance Network (UNYAN),industry_association,neutral,Jeremy Zellner,state_senate
2024-06-26,1500.0,Healthcare Association of New York State (HANYS),industry_association,unknown,Michaelle C. Solages,assembly
2024-02-25,1500.0,Elevance,health_insurer,neutral,Michaelle C. Solages,assembly
2025-04-11,1500.0,Elevance,health_insurer,neutral,Michaelle C. Solages,assembly
2025-05-15,1500.0,Elevance,health_insurer,neutral,Michaelle C. Solages,assembly
2020-05-08,1500.0,Merck,pharma,neutral,Michael Gianaris,assembly
2024-10-23,1500.0,Merck,pharma,neutral,Michael Gianaris,assembly
2023-06-29,1500.0,Healthcare Association of New York State (HANYS),industry_association,unknown,Michael Gianaris,assembly
2023-06-23,1500.0,Healthcare Association of New York State (HANYS),industry_association,unknown,Michael Gianaris,assembly
2022-01-11,1500.0,Healthcare Association of New York State (HANYS),industry_association,unknown,Jeremy Cooney,state_senate
2022-01-13,1500.0,Coalition of Asian-American Independent Practice Associations,industry_association,unknown,Michael Gianaris,assembly
2021-11-22,1500.0,New York State Dental Association PAC (NYSDAPAC),industry_association,unknown,James N. Tedisco,state_senate
2022-03-11,1500.0,District Council 37 (DC37),union,blocker,Kevin S Parker,state_senate
2020-02-22,1500.0,Elevance,health_insurer,neutral,Kevin Cahill,assembly
2024-10-29,1500.0,NYS Podiatric Assn.,industry_association,neutral,Rebecca  Kassay,assembly
2020-09-23,1500.0,Healthcare Association of New York State (HANYS),industry_association,unknown,Kevin Thomas,state_senate
2022-08-10,1500.0,Merck,pharma,neutral,Michael Gianaris,assembly
2023-03-29,1500.0,Elevance,health_insurer,neutral,Nily D Rozic,assembly
2026-05-06,1500.0,Elevance,health_insurer,neutral,Nily D Rozic,assembly
2022-10-17,1500.0,Coalition of Asian-American Independent Practice Associations,industry_association,unknown,Jamaal T. Bailey,state_senate
2023-08-10,1500.0,Family Eye Care Opthalmology PC,hospital_health_system_provider,neutral,Nikki Lucas,assembly
2025-04-17,1500.0,Coalition of Asian-American Independent Practice Associations,industry_association,unknown,April Nicole Mccants-Baskin,state_senate
2023-09-24,1500.0,District Council 37 (DC37),union,blocker,Samuel Tzvi Berger,assembly
2025-12-22,1500.0,Coalition of Asian-American Independent Practice Associations,industry_association,unknown,April Nicole Mccants-Baskin,state_senate
2025-03-04,1500.0,Healthcare Association of New York State (HANYS),industry_association,unknown,Michaelle C. Solages,assembly
2023-10-24,1500.0,District Council 37 (DC37),union,blocker,Kevin S Parker,state_senate
2023-08-15,1500.0,New York State Dental Association PAC (NYSDAPAC),industry_association,neutral,Iwen Chu,state_senate
2022-03-30,1500.0,New York Emergency Medicine,industry_association,neutral,Gustavo Rivera,state_senate
2023-05-09,1500.0,Tottenville Medical Pavillion PLLC,hospital_health_system_provider,neutral,Charles D Fall,assembly
2022-09-30,1500.0,Healthcare Association of New York State (HANYS),industry_association,unknown,Robert G Ortt,state_senate
2024-02-12,1500.0,New York State Society of Anesthesiologists,industry_association,unknown,Sean Ryan,state_senate
2020-10-01,1500.0,Healthcare Association of New York State (HANYS),industry_association,unknown,Gustavo Rivera,state_senate
2024-10-29,1500.0,NYS Podiatric Assn.,industry_association,neutral,Patrick J Carroll,assembly
2020-10-17,1500.0,New York State Dental Association PAC (NYSDAPAC),industry_association,unknown,Michelle Hinchey,state_senate
2023-04-17,1500.0,Elevance,health_insurer,neutral,Steven D. Rhoads,state_senate
2023-04-06,1500.0,Pharmacists Society of the State of New York,industry_association,unknown,Rebecca A. Seawright,assembly
2020-01-07,1500.0,Brooklyn Village Adult Day Care,adult_day_care,neutral,John C Liu,state_senate
2024-05-02,1500.0,New York State Society of Anesthesiologists,industry_association,unknown,Sean Ryan,state_senate
2024-06-24,1500.0,Healthcare Association of New York State (HANYS),industry_association,unknown,Jack M. Martins,state_senate
2024-02-20,1500.0,New York State Society of Anesthesiologists,industry_association,unknown,Shelley Mayer,state_senate
2025-11-12,1500.0,Healthcare Association of New York State (HANYS),industry_association,unknown,Samra Brouk,state_senate
2021-12-03,1500.0,District Council 37 (DC37),union,blocker,Catalina Cruz,assembly
2024-06-18,1500.0,Healthcare Association of New York State (HANYS),industry_association,unknown,Robert G Ortt,state_senate
2024-11-08,1500.0,Merck,pharma,neutral,Philip A. Palmesano,assembly
2020-10-26,1500.0,Merck,pharma,neutral,Gustavo Rivera,state_senate
2022-08-16,1500.0,Merck,pharma,neutral,Gustavo Rivera,state_senate
2024-06-20,1500.0,Healthcare Association of New York State (HANYS),industry_association,unknown,Steven D. Rhoads,state_senate
2023-04-11,1500.0,Healthcare Association of New York State (HANYS),industry_association,unknown,Robert G Ortt,state_senate
2021-07-10,1500.0,New York Emergency Medicine,industry_association,neutral,Gustavo Rivera,state_senate
2023-05-06,1500.0,Elevance,health_insurer,neutral,John W. Mannion,state_senate
2026-06-23,1400.0,Healthcare Association of New York State (HANYS),industry_association,unknown,Pamela A Helming,state_senate
2021-06-27,1400.0,East Hill Family Medical Inc,hospital_health_system_provider,neutral,Pamela A Helming,state_senate
2023-08-29,1388.0,Horizon Home Care Services Inc.,post_acute_long_term_care,neutral,Samuel Tzvi Berger,assembly
2022-10-17,1300.0,Healthcare Association of New York State (HANYS),industry_association,neutral,Andrea Stewart-Cousins,state_senate
2022-06-02,1300.0,Cigna,health_insurer,neutral,Kevin Cahill,assembly
2021-10-06,1250.0,Absolut Center for Nursing & Rehbilitati,hospital_health_system_provider,neutral,Kathleen C. Hochul,governor
2025-06-04,1250.0,The Emerald Peek Rehabilitation and Nurs,post_acute_long_term_care,neutral,"Leroy G Comrie, Jr.",state_senate
2025-05-25,1250.0,Kimon Bekelis Physician PC,hospital_health_system_provider,neutral,Michaelle C. Solages,assembly
2021-10-06,1250.0,Rca Healthcare Management LLC,hospital_health_system_provider,neutral,Kathleen C. Hochul,governor
2021-10-06,1250.0,Absolut Center for Nursing & Rehabilitat,post_acute_long_term_care,neutral,Kathleen C. Hochul,governor
2020-06-25,1250.0,Buffalo Pharmacies Inc,pharmacy,neutral,"Edward A. Rath, Iii",state_senate
2021-10-06,1250.0,Absolut Center for Nursing & Rehabilitat,post_acute_long_term_care,neutral,Kathleen C. Hochul,governor
2021-10-06,1250.0,Absolut Center for Nursing & Rehabilitat,post_acute_long_term_care,neutral,Kathleen C. Hochul,governor
2024-04-30,1250.0,"Independent Health Care Services, Inc",hospital_health_system_provider,neutral,"Albert A Stirpe, Jr.",state_senate
2024-04-30,1250.0,"Independent Health Care Services, Inc",hospital_health_system_provider,neutral,"Albert A Stirpe, Jr.",assembly
2021-11-22,1250.0,Eastern Niagara Radiology Associates PC,imaging_diagnostics,neutral,Kathleen C. Hochul,governor
2024-06-17,1250.0,Healthcare Association of New York State (HANYS),industry_association,unknown,Peter Harckham,state_senate
2020-10-25,1250.0,Medical Society of the State of New York,industry_association,neutral,Carl Heastie,assembly
2024-11-07,1250.0,Healthcare Association of New York State (HANYS),industry_association,unknown,Crystal D Peoples,assembly
2021-10-06,1250.0,Absolut Center for Nursing & Rehabilitat,post_acute_long_term_care,neutral,Kathleen C. Hochul,governor
2026-05-28,1200.0,"Nunn's Hospital Supplies, Inc.",other_healthcare_related,neutral,Joseph A. Griffo,state_senate
2024-05-30,1200.0,"Independent Health Care Services, Inc",hospital_health_system_provider,neutral,Joseph A. Griffo,state_senate
2026-03-02,1200.0,Brooklyn Adult Care Center,other_healthcare_related,neutral,Jessica Ramos,state_senate
2020-10-27,1200.0,Healthcare Association of New York State (HANYS),industry_association,unknown,Carl Heastie,assembly
2023-06-13,1200.0,Nascentia Health Options,hospital_health_system_provider,neutral,Joseph A. Griffo,state_senate
2026-06-30,1200.0,"Independent Health Care Services, Inc",hospital_health_system_provider,neutral,Joseph A. Griffo,state_senate
2026-02-27,1200.0,QACC ALP Home Care LLC,post_acute_long_term_care,neutral,Jessica Ramos,state_senate
2025-08-08,1200.0,Healthcare Association of New York State (HANYS),industry_association,neutral,Daniel G. Stec,state_senate
